fecha,nivel_msnm,area_km2,volumen_Mm3,precipitacion_Mm3,afluente_corregido_Mm3,evaporacion_Mm3,descarga_orificio_Mm3,descarga_herradura_Mm3,descarga_total_Mm3,variacion_almacenamiento_Mm3,abstracciones_Mm3,regimen_estructura,evaluable
1996-11-16,3014.776,55.062,1842.607,0.191064,0.192709,0.252375,0.026469,0.000000,0.026469,0.006603,0.098326,superficie libre,si
1996-11-17,3014.776,55.062,1842.614,0.181704,0.190264,0.188449,0.026469,0.000000,0.026469,0.006603,0.150447,superficie libre,si
1996-11-18,3014.776,55.062,1842.621,0.002753,0.182688,0.283072,0.026469,0.000000,0.026469,0.006603,-0.130703,superficie libre,si
1996-11-19,3014.776,55.062,1842.627,0.335877,0.191298,0.230158,0.026469,0.000000,0.026469,0.006603,0.263944,superficie libre,si
1996-11-20,3014.776,55.062,1842.634,0.602375,0.263818,0.195139,0.026469,0.000000,0.026469,0.006603,0.637983,superficie libre,si
1996-11-21,3014.776,55.062,1842.640,0.781326,0.416773,0.223055,0.026469,0.000000,0.026469,0.006603,0.941972,superficie libre,si
1996-11-22,3014.776,55.062,1842.647,0.332022,0.515900,0.172701,0.026469,0.000000,0.026469,0.006603,0.642149,superficie libre,si
1996-11-23,3014.776,55.062,1842.654,0.002202,0.450028,0.171710,0.026469,0.000000,0.026469,0.006603,0.247449,superficie libre,si
1996-11-24,3014.776,55.062,1842.660,0.011012,0.370813,0.233654,0.026469,0.000000,0.026469,0.006603,0.115099,superficie libre,si
1996-11-25,3014.776,55.062,1842.667,0.024778,0.320530,0.169452,0.026469,0.000000,0.026469,0.006603,0.142783,superficie libre,si
1996-11-26,3014.776,55.062,1842.673,0.000000,0.284192,0.218430,0.026469,0.000000,0.026469,0.006603,0.032690,superficie libre,si
1996-11-27,3014.776,55.062,1842.680,0.000000,0.256142,0.171903,0.026469,0.000000,0.026469,0.006603,0.051167,superficie libre,si
1996-11-28,3014.778,55.062,1842.687,0.000000,0.233829,0.156735,0.026622,0.000000,0.026622,0.006603,0.043869,superficie libre,si
1996-11-29,3014.779,55.063,1842.693,0.000000,0.215650,0.224078,0.026746,0.000000,0.026746,0.006603,-0.041777,superficie libre,si
1996-11-30,3014.780,55.063,1842.700,0.500525,0.245442,0.223337,0.026861,0.000000,0.026861,0.006603,0.489166,superficie libre,si
1996-12-01,3014.782,55.064,1842.706,0.002203,0.283775,0.203433,0.026986,0.000000,0.026986,0.006603,0.048956,superficie libre,si
1996-12-02,3014.783,55.064,1842.620,0.000000,0.245802,0.275624,0.027082,0.000000,0.027082,-0.085949,0.029046,superficie libre,si
1996-12-03,3014.784,55.065,1842.534,0.302304,0.243969,0.227664,0.027178,0.000000,0.027178,-0.085949,0.377381,superficie libre,si
1996-12-04,3014.785,55.065,1842.449,0.155834,0.251630,0.250986,0.027264,0.000000,0.027264,-0.085949,0.215163,superficie libre,si
1996-12-05,3014.786,55.065,1842.363,0.105725,0.228010,0.257595,0.027351,0.000000,0.027351,-0.085949,0.134738,superficie libre,si
1996-12-06,3014.786,55.065,1842.277,0.023678,0.209508,0.285239,0.027409,0.000000,0.027409,-0.085949,0.006487,superficie libre,si
1996-12-07,3014.787,55.066,1842.191,0.000000,0.195335,0.266077,0.027467,0.000000,0.027467,-0.085949,-0.012261,superficie libre,si
1996-12-08,3014.787,55.066,1842.105,0.075440,0.183400,0.242868,0.027525,0.000000,0.027525,-0.085949,0.074397,superficie libre,si
1996-12-09,3014.788,55.066,1842.019,0.002203,0.173151,0.231167,0.027554,0.000000,0.027554,-0.085949,0.002582,superficie libre,si
1996-12-10,3014.788,55.066,1841.933,0.000000,0.164230,0.211289,0.027573,0.000000,0.027573,-0.085949,0.011318,superficie libre,si
1996-12-11,3014.788,55.066,1841.847,0.000000,0.156394,0.150578,0.027573,0.000000,0.027573,-0.085949,0.064192,superficie libre,si
1996-12-12,3014.788,55.066,1841.761,0.006608,0.149455,0.198431,0.027563,0.000000,0.027563,-0.085949,0.016018,superficie libre,si
1996-12-13,3014.788,55.066,1841.675,0.000000,0.143263,0.188023,0.027544,0.000000,0.027544,-0.085949,0.013646,superficie libre,si
1996-12-14,3014.787,55.066,1841.589,0.332047,0.155340,0.211150,0.027505,0.000000,0.027505,-0.085949,0.334680,superficie libre,si
1996-12-15,3014.787,55.066,1841.503,0.047356,0.172137,0.242785,0.027467,0.000000,0.027467,-0.085949,0.035191,superficie libre,si
1996-12-16,3014.786,55.065,1841.417,0.004405,0.156490,0.241242,0.027409,0.000000,0.027409,-0.085949,-0.021807,superficie libre,si
1996-12-17,3014.785,55.065,1841.331,0.000000,0.148347,0.187662,0.027341,0.000000,0.027341,-0.085949,0.019293,superficie libre,si
1996-12-18,3014.785,55.065,1841.245,0.115636,0.142199,0.275104,0.027274,0.000000,0.027274,-0.085949,0.041406,superficie libre,si
1996-12-19,3014.784,55.064,1841.159,0.000000,0.136694,0.300955,0.027168,0.000000,0.027168,-0.085949,-0.105480,superficie libre,si
1996-12-20,3014.783,55.064,1841.073,0.000000,0.131709,0.270117,0.027072,0.000000,0.027072,-0.085949,-0.079531,superficie libre,si
1996-12-21,3014.782,55.064,1840.987,0.000000,0.127176,0.249246,0.026966,0.000000,0.026966,-0.085949,-0.063087,superficie libre,si
1996-12-22,3014.780,55.063,1840.901,0.025880,0.123038,0.267910,0.026861,0.000000,0.026861,-0.085949,-0.059905,superficie libre,si
1996-12-23,3014.779,55.063,1840.815,0.000000,0.119244,0.284179,0.026736,0.000000,0.026736,-0.085949,-0.105722,superficie libre,si
1996-12-24,3014.778,55.062,1840.730,0.000000,0.115746,0.295023,0.026603,0.000000,0.026603,-0.085949,-0.119931,superficie libre,si
1996-12-25,3014.776,55.062,1840.644,0.000000,0.112512,0.283788,0.026469,0.000000,0.026469,-0.085949,-0.111797,superficie libre,si
1996-12-26,3014.776,55.062,1840.558,0.000000,0.109509,0.195827,0.026469,0.000000,0.026469,-0.085949,-0.026838,superficie libre,si
1996-12-27,3014.776,55.062,1840.472,0.000000,0.106714,0.222339,0.026469,0.000000,0.026469,-0.085949,-0.056145,superficie libre,si
1996-12-28,3014.756,55.054,1840.386,0.009359,0.104106,0.222005,0.024585,0.000000,0.024585,-0.085949,-0.047176,superficie libre,si
1996-12-29,3014.756,55.054,1840.300,0.000000,0.101665,0.268939,0.024585,0.000000,0.024585,-0.085949,-0.105910,superficie libre,si
1996-12-30,3014.756,55.054,1840.214,0.056155,0.099378,0.208407,0.024585,0.000000,0.024585,-0.085949,0.008490,superficie libre,si
1996-12-31,3014.756,55.054,1840.128,0.029729,0.097235,0.208407,0.024585,0.000000,0.024585,-0.085949,-0.020079,superficie libre,si
1997-01-01,3014.756,55.054,1840.042,0.000000,0.095214,0.252560,0.024585,0.000000,0.024585,-0.085949,-0.095982,superficie libre,si
1997-01-02,3014.756,55.054,1839.739,0.000000,0.093301,0.295062,0.024585,0.000000,0.024585,-0.302457,0.076111,superficie libre,si
1997-01-03,3014.746,55.050,1839.437,0.000000,0.091490,0.294380,0.023661,0.000000,0.023661,-0.302457,0.075906,superficie libre,si
1997-01-04,3014.736,55.046,1839.135,0.000000,0.089771,0.317560,0.022748,0.000000,0.022748,-0.302457,0.051920,superficie libre,si
1997-01-05,3014.736,55.046,1838.832,0.000000,0.088137,0.339220,0.022748,0.000000,0.022748,-0.302457,0.028625,superficie libre,si
1997-01-06,3014.736,55.046,1838.530,0.000000,0.086582,0.319651,0.022748,0.000000,0.022748,-0.302457,0.046639,superficie libre,si
1997-01-07,3014.736,55.046,1838.227,0.000000,0.085099,0.301321,0.022748,0.000000,0.022748,-0.302457,0.063486,superficie libre,si
1997-01-08,3014.736,55.046,1837.925,0.000000,0.083683,0.256569,0.022748,0.000000,0.022748,-0.302457,0.106823,superficie libre,si
1997-01-09,3014.736,55.046,1837.622,0.118899,0.082337,0.281835,0.022748,0.000000,0.022748,-0.302457,0.199110,superficie libre,si
1997-01-10,3014.726,55.042,1837.320,0.041281,0.081059,0.246697,0.021848,0.000000,0.021848,-0.302457,0.156253,superficie libre,si
1997-01-11,3014.726,55.042,1837.017,0.639034,0.111552,0.264613,0.021848,0.000000,0.021848,-0.302457,0.766582,superficie libre,si
1997-01-12,3014.736,55.046,1836.715,0.326972,0.169358,0.282385,0.022748,0.000000,0.022748,-0.302457,0.493654,superficie libre,si
1997-01-13,3014.736,55.046,1836.412,0.063853,0.161784,0.287642,0.022748,0.000000,0.022748,-0.302457,0.217704,superficie libre,si
1997-01-14,3014.736,55.046,1836.110,0.002202,0.145454,0.298871,0.022748,0.000000,0.022748,-0.302457,0.128493,superficie libre,si
1997-01-15,3014.736,55.046,1835.808,0.003853,0.138156,0.291963,0.022748,0.000000,0.022748,-0.302457,0.129755,superficie libre,si
1997-01-16,3014.736,55.046,1835.505,0.329174,0.146175,0.257257,0.022748,0.000000,0.022748,-0.302457,0.497801,superficie libre,si
1997-01-17,3014.736,55.046,1835.203,0.037982,0.157977,0.260505,0.022748,0.000000,0.022748,-0.302457,0.215163,superficie libre,si
1997-01-18,3014.736,55.046,1834.900,0.102385,0.144593,0.233972,0.022748,0.000000,0.022748,-0.302457,0.292715,superficie libre,si
1997-01-19,3014.736,55.046,1834.598,0.000000,0.137373,0.292376,0.022748,0.000000,0.022748,-0.302457,0.124706,superficie libre,si
1997-01-20,3014.736,55.046,1834.295,0.000000,0.131776,0.211872,0.022748,0.000000,0.022748,-0.302457,0.199613,superficie libre,si
1997-01-21,3014.736,55.046,1833.993,0.000000,0.126721,0.204000,0.022748,0.000000,0.022748,-0.302457,0.202429,superficie libre,si
1997-01-22,3014.736,55.046,1833.690,0.173394,0.123064,0.302284,0.022748,0.000000,0.022748,-0.302457,0.273882,superficie libre,si
1997-01-23,3014.736,55.046,1833.388,0.269174,0.127980,0.314752,0.022748,0.000000,0.022748,-0.302457,0.362111,superficie libre,si
1997-01-24,3014.736,55.046,1833.085,0.008807,0.133515,0.285605,0.022748,0.000000,0.022748,-0.302457,0.136426,superficie libre,si
1997-01-25,3014.736,55.046,1832.783,0.079816,0.124550,0.260257,0.022748,0.000000,0.022748,-0.302457,0.223818,superficie libre,si
1997-01-26,3014.736,55.046,1832.481,0.073761,0.119600,0.240881,0.022748,0.000000,0.022748,-0.302457,0.232189,superficie libre,si
1997-01-27,3014.746,55.050,1832.178,0.000000,0.115638,0.319125,0.023661,0.000000,0.023661,-0.302457,0.075309,superficie libre,si
1997-01-28,3014.746,55.050,1831.876,0.000000,0.111995,0.294848,0.023661,0.000000,0.023661,-0.302457,0.095943,superficie libre,si
1997-01-29,3014.766,55.058,1831.573,0.017068,0.108636,0.290981,0.025521,0.000000,0.025521,-0.302457,0.111658,superficie libre,si
1997-01-30,3014.626,54.991,1831.271,0.000000,0.105530,0.273249,0.013545,0.000000,0.013545,-0.302457,0.121193,superficie libre,si
1997-01-31,3014.626,54.991,1830.968,0.004399,0.102646,0.240887,0.013545,0.000000,0.013545,-0.302457,0.155071,superficie libre,si
1997-02-01,3014.626,54.991,1830.666,0.003299,0.099962,0.210834,0.013545,0.000000,0.013545,-0.302457,0.181339,superficie libre,si
1997-02-02,3014.616,54.985,1830.373,0.000000,0.097456,0.195389,0.012789,0.000000,0.012789,-0.292510,0.181787,superficie libre,si
1997-02-03,3014.616,54.985,1830.081,0.000000,0.095111,0.224586,0.012789,0.000000,0.012789,-0.292510,0.150245,superficie libre,si
1997-02-04,3014.616,54.985,1829.788,0.000000,0.092911,0.214854,0.012789,0.000000,0.012789,-0.292510,0.157777,superficie libre,si
1997-02-05,3014.616,54.985,1829.496,0.043988,0.090844,0.170646,0.012789,0.000000,0.012789,-0.292510,0.243907,superficie libre,si
1997-02-06,3014.616,54.985,1829.203,0.000000,0.088899,0.160171,0.012789,0.000000,0.012789,-0.292510,0.208449,superficie libre,si
1997-02-07,3014.606,54.979,1828.911,0.000000,0.087062,0.205182,0.012048,0.000000,0.012048,-0.292510,0.162341,superficie libre,si
1997-02-08,3014.606,54.979,1828.618,0.096763,0.085328,0.150396,0.012048,0.000000,0.012048,-0.292510,0.312157,superficie libre,si
1997-02-09,3014.596,54.973,1828.326,0.049476,0.083692,0.217062,0.011323,0.000000,0.011323,-0.292510,0.197293,superficie libre,si
1997-02-10,3014.596,54.973,1828.033,0.098952,0.082142,0.169483,0.011323,0.000000,0.011323,-0.292510,0.292799,superficie libre,si
1997-02-11,3014.586,54.967,1827.741,0.280334,0.087189,0.250954,0.010612,0.000000,0.010612,-0.292510,0.398468,superficie libre,si
1997-02-12,3014.626,54.991,1827.448,0.038493,0.094574,0.287821,0.013545,0.000000,0.013545,-0.292510,0.124212,superficie libre,si
1997-02-13,3014.556,54.947,1827.156,0.004396,0.088170,0.261522,0.008574,0.000000,0.008574,-0.292510,0.114980,superficie libre,si
1997-02-14,3014.556,54.947,1826.863,0.004396,0.085758,0.163331,0.008574,0.000000,0.008574,-0.292510,0.210758,superficie libre,si
1997-02-15,3014.546,54.940,1826.571,0.000000,0.084062,0.160893,0.007928,0.000000,0.007928,-0.292510,0.207751,superficie libre,si
1997-02-16,3014.546,54.940,1826.278,0.000000,0.082454,0.198197,0.007928,0.000000,0.007928,-0.292510,0.168839,superficie libre,si
1997-02-17,3014.536,54.933,1825.986,0.006592,0.080927,0.223963,0.007298,0.000000,0.007298,-0.292510,0.148767,superficie libre,si
1997-02-18,3014.536,54.933,1825.693,0.006592,0.079475,0.259230,0.007298,0.000000,0.007298,-0.292510,0.112048,superficie libre,si
1997-02-19,3014.536,54.933,1825.401,0.000000,0.078092,0.261372,0.007298,0.000000,0.007298,-0.292510,0.101932,superficie libre,si
1997-02-20,3014.536,54.933,1825.108,0.000000,0.076774,0.249397,0.007298,0.000000,0.007298,-0.292510,0.112589,superficie libre,si
1997-02-21,3014.536,54.933,1824.816,0.000000,0.075515,0.201935,0.007298,0.000000,0.007298,-0.292510,0.158792,superficie libre,si
1997-02-22,3014.526,54.926,1824.523,0.000000,0.074312,0.194685,0.006687,0.000000,0.006687,-0.292510,0.165450,superficie libre,si
1997-02-23,3014.516,54.919,1824.231,0.000000,0.073161,0.276818,0.006093,0.000000,0.006093,-0.292510,0.082760,superficie libre,si
1997-02-24,3014.506,54.911,1823.938,0.000000,0.072058,0.233071,0.005518,0.000000,0.005518,-0.292510,0.125979,superficie libre,si
1997-02-25,3014.496,54.904,1823.646,0.027452,0.071002,0.288218,0.004962,0.000000,0.004962,-0.292510,0.097783,superficie libre,si
1997-02-26,3014.496,54.904,1823.353,0.098827,0.069991,0.236526,0.004962,0.000000,0.004962,-0.292510,0.219839,superficie libre,si
1997-02-27,3014.486,54.897,1823.061,0.000000,0.069022,0.212368,0.004427,0.000000,0.004427,-0.292510,0.144738,superficie libre,si
1997-02-28,3014.476,54.889,1822.768,0.000000,0.068089,0.252464,0.003912,0.000000,0.003912,-0.292510,0.104223,superficie libre,si
1997-03-01,3014.476,54.889,1822.476,0.000000,0.067190,0.226529,0.003912,0.000000,0.003912,-0.292510,0.129259,superficie libre,si
1997-03-02,3014.466,54.882,1822.308,0.001646,0.066324,0.219583,0.003419,0.000000,0.003419,-0.167495,0.012464,superficie libre,si
1997-03-03,3014.456,54.874,1822.141,0.000000,0.065489,0.302769,0.002948,0.000000,0.002948,-0.167495,-0.072734,superficie libre,si
1997-03-04,3014.456,54.874,1821.973,0.000000,0.064683,0.201828,0.002948,0.000000,0.002948,-0.167495,0.027401,superficie libre,si
1997-03-05,3014.446,54.866,1821.806,0.000000,0.063904,0.206626,0.002502,0.000000,0.002502,-0.167495,0.022271,superficie libre,si
1997-03-06,3014.446,54.866,1821.638,0.000000,0.063152,0.202456,0.002502,0.000000,0.002502,-0.167495,0.025688,superficie libre,si
1997-03-07,3014.436,54.857,1821.471,0.000000,0.062424,0.167315,0.002080,0.000000,0.002080,-0.167495,0.060523,superficie libre,si
1997-03-08,3014.436,54.857,1821.303,0.025783,0.061721,0.167343,0.002080,0.000000,0.002080,-0.167495,0.085575,superficie libre,si
1997-03-09,3014.426,54.847,1821.136,0.002194,0.061040,0.269436,0.001685,0.000000,0.001685,-0.167495,-0.040393,superficie libre,si
1997-03-10,3014.426,54.847,1820.968,0.000000,0.060380,0.182942,0.001685,0.000000,0.001685,-0.167495,0.043248,superficie libre,si
1997-03-11,3014.416,54.836,1820.801,0.000000,0.059741,0.195489,0.001319,0.000000,0.001319,-0.167495,0.030427,superficie libre,si
1997-03-12,3014.416,54.836,1820.633,0.067448,0.059122,0.085379,0.001319,0.000000,0.001319,-0.167495,0.207366,superficie libre,si
1997-03-13,3014.416,54.836,1820.466,1.094521,0.102926,0.161656,0.001319,0.000000,0.001319,-0.167495,1.201966,superficie libre,si
1997-03-14,3014.436,54.857,1820.298,0.039497,0.170832,0.170826,0.002080,0.000000,0.002080,-0.167495,0.204918,superficie libre,si
1997-03-15,3014.416,54.836,1820.131,0.149702,0.134378,0.204510,0.001319,0.000000,0.001319,-0.167495,0.245745,superficie libre,si
1997-03-16,3014.416,54.836,1819.963,0.004387,0.124594,0.293673,0.001319,0.000000,0.001319,-0.167495,0.001484,superficie libre,si
1997-03-17,3014.406,54.824,1819.796,0.119516,0.119765,0.209044,0.000985,0.000000,0.000985,-0.167495,0.196748,superficie libre,si
1997-03-18,3014.406,54.824,1819.628,0.381027,0.128018,0.202794,0.000985,0.000000,0.000985,-0.167495,0.472761,superficie libre,si
1997-03-19,3014.406,54.824,1819.461,0.847579,0.189514,0.219543,0.000985,0.000000,0.000985,-0.167495,0.984061,superficie libre,si
1997-03-20,3014.406,54.824,1819.293,0.002193,0.241353,0.286565,0.000985,0.000000,0.000985,-0.167495,0.123491,superficie libre,si
1997-03-21,3014.406,54.824,1819.126,0.006579,0.203369,0.268501,0.000985,0.000000,0.000985,-0.167495,0.107958,superficie libre,si
1997-03-22,3014.396,54.812,1818.958,0.000000,0.185646,0.279128,0.000684,0.000000,0.000684,-0.167495,0.073328,superficie libre,si
1997-03-23,3014.386,54.799,1818.791,0.000000,0.173454,0.228319,0.000423,0.000000,0.000423,-0.167495,0.112208,superficie libre,si
1997-03-24,3014.376,54.785,1818.623,0.000000,0.162982,0.239275,0.000207,0.000000,0.000207,-0.167495,0.090995,superficie libre,si
1997-03-25,3014.376,54.785,1818.456,0.000000,0.153887,0.293458,0.000207,0.000000,0.000207,-0.167495,0.027717,superficie libre,si
1997-03-26,3014.376,54.785,1818.288,0.002191,0.145912,0.165726,0.000207,0.000000,0.000207,-0.167495,0.149666,superficie libre,si
1997-03-27,3014.376,54.785,1818.121,0.033967,0.138862,0.246041,0.000207,0.000000,0.000207,-0.167495,0.094076,superficie libre,si
1997-03-28,3014.366,54.772,1817.953,0.084897,0.132586,0.264604,0.000050,0.000000,0.000050,-0.167495,0.120323,superficie libre,si
1997-03-29,3014.366,54.772,1817.786,0.014788,0.126963,0.258881,0.000050,0.000000,0.000050,-0.167495,0.050315,superficie libre,si
1997-03-30,3014.366,54.772,1817.618,0.050938,0.121891,0.151390,0.000050,0.000000,0.000050,-0.167495,0.188883,superficie libre,si
1997-03-31,3014.366,54.772,1817.451,0.025743,0.117295,0.156539,0.000050,0.000000,0.000050,-0.167495,0.153944,superficie libre,si
1997-04-01,3014.366,54.772,1817.283,0.551008,0.136920,0.224758,0.000050,0.000000,0.000050,-0.167495,0.630615,superficie libre,si
1997-04-02,3014.366,54.772,1817.157,0.237164,0.169077,0.313050,0.000050,0.000000,0.000050,-0.125825,0.218965,superficie libre,si
1997-04-03,3014.366,54.772,1817.032,0.000000,0.155501,0.232042,0.000050,0.000000,0.000050,-0.125825,0.049233,superficie libre,si
1997-04-04,3014.356,54.759,1816.906,0.221227,0.148126,0.130683,0.000000,0.000000,0.000000,-0.125825,0.364495,sin descarga,si
1997-04-05,3014.356,54.759,1816.780,0.002190,0.146145,0.183580,0.000000,0.000000,0.000000,-0.125825,0.090580,sin descarga,si
1997-04-06,3014.356,54.759,1816.654,0.312675,0.147793,0.227141,0.000000,0.000000,0.000000,-0.125825,0.359152,sin descarga,si
1997-04-07,3014.356,54.759,1816.528,0.051474,0.154086,0.184374,0.000000,0.000000,0.000000,-0.125825,0.147010,sin descarga,si
1997-04-08,3014.346,54.746,1816.402,0.045986,0.141920,0.152248,0.000000,0.000000,0.000000,-0.125825,0.161484,sin descarga,si
1997-04-09,3014.346,54.746,1816.277,0.002190,0.134647,0.220378,0.000000,0.000000,0.000000,-0.125825,0.042284,sin descarga,si
1997-04-10,3014.336,54.731,1816.151,0.074982,0.128810,0.328443,0.000000,0.000000,0.000000,-0.125825,0.001174,sin descarga,si
1997-04-11,3014.336,54.731,1816.025,0.009304,0.123558,0.296097,0.000000,0.000000,0.000000,-0.125825,-0.037409,sin descarga,si
1997-04-12,3014.326,54.717,1815.899,0.050339,0.118807,0.262339,0.000000,0.000000,0.000000,-0.125825,0.032632,sin descarga,si
1997-04-13,3014.326,54.717,1815.773,0.002736,0.114486,0.285512,0.000000,0.000000,0.000000,-0.125825,-0.042464,sin descarga,si
1997-04-14,3014.316,54.702,1815.647,0.001641,0.110539,0.273429,0.000000,0.000000,0.000000,-0.125825,-0.035424,sin descarga,si
1997-04-15,3014.316,54.702,1815.522,0.000000,0.106917,0.254529,0.000000,0.000000,0.000000,-0.125825,-0.021787,sin descarga,si
1997-04-16,3014.316,54.702,1815.396,0.000000,0.103583,0.223622,0.000000,0.000000,0.000000,-0.125825,0.005786,sin descarga,si
1997-04-17,3014.306,54.688,1815.270,0.000000,0.100502,0.162832,0.000000,0.000000,0.000000,-0.125825,0.063495,sin descarga,si
1997-04-18,3014.306,54.688,1815.144,0.051406,0.097648,0.158485,0.000000,0.000000,0.000000,-0.125825,0.116395,sin descarga,si
1997-04-19,3014.296,54.673,1815.018,0.085837,0.094998,0.201470,0.000000,0.000000,0.000000,-0.125825,0.105189,sin descarga,si
1997-04-20,3014.296,54.673,1814.892,0.414969,0.106299,0.182772,0.000000,0.000000,0.000000,-0.125825,0.464321,sin descarga,si
1997-04-21,3014.296,54.673,1814.767,0.050299,0.122328,0.181132,0.000000,0.000000,0.000000,-0.125825,0.117320,sin descarga,si
1997-04-22,3014.286,54.658,1814.641,0.083627,0.110145,0.158646,0.000000,0.000000,0.000000,-0.125825,0.160951,sin descarga,si
1997-04-23,3014.286,54.658,1814.515,0.644423,0.134771,0.228910,0.000000,0.000000,0.000000,-0.125825,0.676110,sin descarga,si
1997-04-24,3014.286,54.658,1814.389,0.315926,0.182744,0.246865,0.000000,0.000000,0.000000,-0.125825,0.377630,sin descarga,si
1997-04-25,3014.286,54.658,1814.263,0.152497,0.174299,0.194557,0.000000,0.000000,0.000000,-0.125825,0.258065,sin descarga,si
1997-04-26,3014.276,54.644,1814.138,0.061747,0.157722,0.192237,0.000000,0.000000,0.000000,-0.125825,0.153058,sin descarga,si
1997-04-27,3014.276,54.644,1814.012,0.000000,0.148448,0.173876,0.000000,0.000000,0.000000,-0.125825,0.100397,sin descarga,si
1997-04-28,3014.276,54.644,1813.886,0.000000,0.141066,0.216826,0.000000,0.000000,0.000000,-0.125825,0.050065,sin descarga,si
1997-04-29,3014.276,54.644,1813.760,0.000000,0.134525,0.143221,0.000000,0.000000,0.000000,-0.125825,0.117129,sin descarga,si
1997-04-30,3014.276,54.644,1813.634,0.704358,0.166759,0.181909,0.000000,0.000000,0.000000,-0.125825,0.815032,sin descarga,si
1997-05-01,3014.266,54.628,1813.508,0.002185,0.210431,0.197782,0.000000,0.000000,0.000000,-0.125825,0.140659,sin descarga,si
1997-05-02,3014.266,54.628,1813.497,0.329956,0.195396,0.194259,0.000000,0.000000,0.000000,-0.011616,0.342710,sin descarga,si
1997-05-03,3014.256,54.613,1813.485,0.756936,0.252832,0.255534,0.000000,0.000000,0.000000,-0.011616,0.765851,sin descarga,si
1997-05-04,3014.266,54.628,1813.474,0.055721,0.297957,0.225452,0.000000,0.000000,0.000000,-0.011616,0.139842,sin descarga,si
1997-05-05,3014.276,54.644,1813.462,0.313655,0.268520,0.144478,0.000000,0.000000,0.000000,-0.011616,0.449314,sin descarga,si
1997-05-06,3014.276,54.644,1813.450,0.002186,0.259295,0.209504,0.000000,0.000000,0.000000,-0.011616,0.063593,sin descarga,si
1997-05-07,3014.276,54.644,1813.439,0.258465,0.241635,0.217619,0.000000,0.000000,0.000000,-0.011616,0.294097,sin descarga,si
1997-05-08,3014.276,54.644,1813.427,0.004371,0.232604,0.264913,0.000000,0.000000,0.000000,-0.011616,-0.016321,sin descarga,si
1997-05-09,3014.276,54.644,1813.415,0.114752,0.210161,0.184778,0.000000,0.000000,0.000000,-0.011616,0.151752,sin descarga,si
1997-05-10,3014.276,54.644,1813.404,0.114752,0.193690,0.207428,0.000000,0.000000,0.000000,-0.011616,0.112631,sin descarga,si
1997-05-11,3014.276,54.644,1813.392,0.002186,0.180327,0.204040,0.000000,0.000000,0.000000,-0.011616,-0.009911,sin descarga,si
1997-05-12,3014.276,54.644,1813.381,0.022950,0.168930,0.277973,0.000000,0.000000,0.000000,-0.011616,-0.074476,sin descarga,si
1997-05-13,3014.266,54.628,1813.369,0.006555,0.159094,0.244080,0.000000,0.000000,0.000000,-0.011616,-0.066814,sin descarga,si
1997-05-14,3014.266,54.628,1813.357,0.000546,0.150516,0.222037,0.000000,0.000000,0.000000,-0.011616,-0.059359,sin descarga,si
1997-05-15,3014.256,54.613,1813.346,0.067720,0.142969,0.282349,0.000000,0.000000,0.000000,-0.011616,-0.060044,sin descarga,si
1997-05-16,3014.256,54.613,1813.334,0.010923,0.136278,0.187404,0.000000,0.000000,0.000000,-0.011616,-0.028588,sin descarga,si
1997-05-17,3014.256,54.613,1813.323,0.083558,0.130303,0.172768,0.000000,0.000000,0.000000,-0.011616,0.052709,sin descarga,si
1997-05-18,3014.246,54.597,1813.311,0.002184,0.124936,0.167912,0.000000,0.000000,0.000000,-0.011616,-0.029176,sin descarga,si
1997-05-19,3014.246,54.597,1813.299,0.105372,0.120086,0.191935,0.000000,0.000000,0.000000,-0.011616,0.045139,sin descarga,si
1997-05-20,3014.236,54.579,1813.288,0.109703,0.115686,0.222191,0.000000,0.000000,0.000000,-0.011616,0.014815,sin descarga,si
1997-05-21,3014.236,54.579,1813.276,0.046938,0.111674,0.287931,0.000000,0.000000,0.000000,-0.011616,-0.117703,sin descarga,si
1997-05-22,3014.226,54.560,1813.264,0.006547,0.107996,0.282212,0.000000,0.000000,0.000000,-0.011616,-0.156052,sin descarga,si
1997-05-23,3014.226,54.560,1813.253,0.019096,0.104612,0.255886,0.000000,0.000000,0.000000,-0.011616,-0.120562,sin descarga,si
1997-05-24,3014.226,54.560,1813.241,0.546691,0.125270,0.214939,0.000000,0.000000,0.000000,-0.011616,0.468638,sin descarga,si
1997-05-25,3014.216,54.540,1813.230,0.136350,0.154045,0.143986,0.000000,0.000000,0.000000,-0.011616,0.158025,sin descarga,si
1997-05-26,3014.216,54.540,1813.218,0.667026,0.172745,0.197190,0.000000,0.000000,0.000000,-0.011616,0.654197,sin descarga,si
1997-05-27,3014.216,54.540,1813.206,0.458137,0.241492,0.136814,0.000000,0.000000,0.000000,-0.011616,0.574432,sin descarga,si
1997-05-28,3014.216,54.540,1813.195,0.355056,0.264580,0.169183,0.000000,0.000000,0.000000,-0.011616,0.462069,sin descarga,si
1997-05-29,3014.206,54.519,1813.183,0.053429,0.255652,0.185882,0.000000,0.000000,0.000000,-0.011616,0.134814,sin descarga,si
1997-05-30,3014.206,54.519,1813.172,0.031621,0.225457,0.177486,0.000000,0.000000,0.000000,-0.011616,0.091208,sin descarga,si
1997-05-31,3014.206,54.519,1813.160,0.006542,0.205960,0.233913,0.000000,0.000000,0.000000,-0.011616,-0.009795,sin descarga,si
